"First","Last","Player","Team","Season","Min","Pos","Shots","SoT","Dist","Solo","G","xG","xPlace","G-xG","KeyP","Dist.key","A","xA","A-xA","xG+xA","PA","xPA","xG/shot","xA/pass","G-xG/shot","A-xA/pass","Comp ($K)","Team/96","Min/96","Pos/96","Shots/96","SoT/96","G/96","xG/96","xPlace/96","G-xG/96","KeyP/96","A/96","xA/96","A-xA/96","xG+xA/96","PA/96","xPA/96","Comp ($K)/96","extreme1","extreme2","plotnames"
"Bacary","Sagna","Bacary Sagna","MTL",2019,2343,"FB/WB",13,3,13.9374800599668,0.0769230769230769,1,0.718,-0.2470529697646,0.282467148755903,23,14.5642125550203,2,3.06021956235296,-1.06021956235296,3.77775241359705,1.22212262078676,0.604538490839628,0.0551948347110844,0.133053024450129,0.0217282422119925,-0.0460965027109981,705,"MTL",2343,"FB/WB",0.532650448143406,0.12291933418694,0.0409731113956466,0.0293995534440603,-0.0101225288507903,0.0115735579515863,0.942381562099872,0.0819462227912932,0.125386717023425,-0.0434404942321314,0.154786270467485,0.0500741662806354,0.0247698229281281,705,231,318,"Sagna"
"Lee","Nguyen","Lee Nguyen","LAFC",2019,1286,"CM",18,7,26.4229896095402,0.388888888888889,0,1.038,0.996742699635721,-1.03831162583083,33,18.7959190104068,4,2.73420551880681,1.26579448119319,3.77251714463764,0,0.501772209749205,0.057683979212824,0.0828547126911154,-0.057683979212824,0.0383574085210058,530,"LAFC",1286,"CM",1.34370139968896,0.522550544323484,0,0.0775100436079003,0.0744069200350149,-0.0775100436079003,2.46345256609642,0.298600311041991,0.20410865459211,0.0944916564498806,0.28161869820001,0,0.0374573344758349,530,282,138,"Nguyen"
"David","Accam","David Accam","PHI, CLB",2019,1096,"Wing",25,12,18.858412067026,0.32,6,2.615,1.07460962558201,3.3845940867151,12,20.5068394020562,3,1.10958173323588,1.89041826676412,3.72498764652078,3.65638064796935,1.64089860228853,0.104616236531396,0.0924651444363236,0.135383763468604,0.157534855563676,1138,"PHI, CLB",1096,"Wing",2.18978102189781,1.05109489051095,0.525547445255474,0.229086649338823,0.094126390561928,0.296460795916651,1.05109489051095,0.262773722627737,0.0971896408673766,0.165584081760361,0.3262762902062,0.320266918070308,0.143728344726003,1138,420,490,"Accam"
"Harry","Shipp","Harry Shipp","SEA",2019,1503,"Wing",31,12,20.9694782775277,0.0645161290322581,5,2.387,1.36665863598124,2.61254617879752,17,22.0209772657998,1,1.26001584545391,-0.260015845453909,3.64746966665639,4.03094981256715,1.78201114692594,0.0770146393936285,0.0741185791443476,0.0842756831870167,-0.0152950497325829,235,"SEA",1503,"Wing",1.98003992015968,0.766467065868264,0.31936127744511,0.152492060436087,0.087291569563672,0.166869217009023,1.08582834331337,0.063872255489022,0.0804800540010481,-0.0166077985120261,0.232972114437135,0.257465856291714,0.113821071260739,235,403,470,"Shipp"
"Cristian","Casseres Jr","Cristian Casseres Jr","NYRB",2019,1952,"CDM",25,6,23.1106558600211,0.48,3,1.626,0.307977417087009,1.37391455662455,22,21.7028240753967,3,1.9659665642164,1.0340334357836,3.59205200759185,1.39459005182314,0.793545732239352,0.0650434177350181,0.0893621165552907,0.0549565822649819,0.0470015198083457,119,"NYRB",1952,"CDM",1.22950819672131,0.295081967213115,0.147540983606557,0.0799714152479731,0.0151464303485414,0.0675695683585843,1.08196721311475,0.147540983606557,0.0966868802073637,0.0508541033991937,0.176658295455337,0.0685863959913022,0.03902683929046,119,349,428,"Jr"
"Tom","Barlow","Tom Barlow","NYRB",2019,641,"F",15,7,12.7048658714117,0.2,3,3.008,0.382519268657988,-0.00806879401447498,6,21.8030208991006,0,0.532343354937339,-0.532343354937339,3.54041214895181,2.12465780732968,1.56377602094695,0.200537919600965,0.0887238924895565,-0.000537919600964999,-0.0887238924895565,56,"NYRB",641,"F",2.24648985959438,1.04836193447738,0.449297971918877,0.450506402847722,0.0572883772093087,-0.00120843092884493,0.898595943837754,0,0.0797269299126124,-0.0797269299126124,0.530233332760334,0.318201481284944,0.234200464915611,56,436,409,"Barlow"
"Ismael","Tajouri","Ismael Tajouri","NYC",2019,1014,"Wing",26,11,26.4266651448341,0.307692307692308,5,1.61,0.389508349739223,3.3901751500098,18,19.7818171177761,3,1.88897696670169,1.11102303329831,3.49880181669189,2.70449452315323,1.07403307907505,0.0619163403842385,0.10494316481676,0.130391351923454,0.0617235018499064,380,"NYC",1014,"Wing",2.46153846153846,1.0414201183432,0.473372781065089,0.15240945325351,0.0368765301528258,0.320963327811579,1.70414201183432,0.284023668639053,0.178838056019094,0.105185612619959,0.331247509272605,0.256046818760069,0.101683605119531,380,345,463,"Tajouri"
"Dairon","Asprilla","Dairon Asprilla","POR",2019,611,"Wing",21,7,16.7477362587425,0.19047619047619,2,3.018,0.281755610767072,-1.01760157126458,4,24.7986440700018,0,0.400251482280604,-0.400251482280604,3.41785305354518,2.37333738781729,3.14095764451669,0.143695312917361,0.100062870570151,-0.0484572176792657,-0.100062870570151,214,"POR",611,"Wing",3.29950900163666,1.09983633387889,0.314238952536825,0.474123978463829,0.044269293999409,-0.159885025927004,0.62847790507365,0,0.0628873032715843,-0.0628873032715843,0.537011281735413,0.372897527382095,0.493505620087728,214,437,403,"Asprilla"
"Oscar","Boniek Garcia","Oscar Boniek Garcia","HOU",2019,2773,"CDM",15,3,23.754436812524,0.333333333333333,0,0.878,0.0532509971850472,-0.878218354438961,39,24.7790152006676,1,2.53101508412682,-1.53101508412682,3.40923343856578,0,0.73383721534236,0.0585478902959308,0.0648978226699184,-0.0585478902959308,-0.0392567970288927,183,"HOU",2773,"CDM",0.519293184276956,0.103858636855391,0,0.0304035203844718,0.00184352532627643,-0.0304035203844718,1.35016227912009,0.0346195456184638,0.0876225921659482,-0.0530030465474845,0.11802611255042,0,0.0254051109530712,183,254,66,"Garcia"
"Brandt","Bronico","Brandt Bronico","CHI",2019,2017,"CDM",14,5,22.2526726679624,0.285714285714286,1,0.687,0.475733322943123,0.313261792985294,16,16.1414288320935,2,2.72220590882944,-0.722205908829436,3.40894411584414,0.0306740326836223,0.318863728610367,0.049052729072479,0.17013786930184,0.0223758423560924,-0.0451378693018398,91,"CHI",2017,"CDM",0.666336142786316,0.237977193852256,0.0475954387704512,0.0326856062832978,0.0226427362432027,0.0149098324871533,0.761527020327219,0.0951908775409023,0.129564584654252,-0.0343737071133495,0.16225019093755,0.00145994404443616,0.0151764590711925,91,226,260,"Bronico"
"Ike","Opara","Ike Opara","MIN",2019,2761,"CB",22,5,10.6505995128692,0.0909090909090909,3,2.819,0.227653867451322,0.181174350681625,9,25.1253997407345,1,0.572309094360569,0.427690905639431,3.39113474367894,1.30550770761127,1.83350039514987,0.128128438605381,0.0635898993733966,0.00823519775825566,0.0475212117377145,368,"MIN",2761,"CB",0.764940239043825,0.173850054328142,0.104310032596885,0.0980105984551119,0.00791552744488481,0.00629943414177326,0.312930097790656,0.0347700108656284,0.0198991934294149,0.0148708174362135,0.117909791884527,0.0453925171788055,0.0637508286614948,368,431,437,"Opara"
"Jorgen","Skjelvik","Jorgen Skjelvik","LAG",2019,1810,"FB/WB",6,1,14.9778034681178,0.333333333333333,1,0.725,-0.217341282330752,0.274705811553716,20,16.225972817887,2,2.66377621028084,-0.663776210280837,3.38907039872712,1.3663934663927,0.509906163309664,0.120882364741047,0.133188810514042,0.0457843019256194,-0.0331888105140419,1067,"LAG",1810,"FB/WB",0.318232044198895,0.0530386740331492,0.0530386740331492,0.0384686420391399,-0.0115274934274874,0.0145700319940093,1.06077348066298,0.106077348066298,0.141283158114343,-0.0352058100480444,0.179751800153483,0.072471697665027,0.027044746783275,1067,233,353,"Skjelvik"
"Santiago","Patino","Santiago Patino","ORL",2019,382,"F",12,3,11.6720987385334,0.25,2,2.9,-0.793480961762912,-0.899853590453949,3,17.0308993341334,1,0.485749297122164,0.514250702877836,3.38560288757611,1.85447843214357,2.67566355685475,0.241654465871162,0.161916432374055,-0.0749877992044957,0.171416900959279,77,"ORL",382,"F",3.01570680628272,0.753926701570681,0.50261780104712,0.72875901749628,-0.199408828087014,-0.22614121644916,0.753926701570681,0.25130890052356,0.122073121789863,0.129235778733697,0.850832139286144,0.466046935826656,0.672418066644127,77,434,359,"Patino"
"Auro","Auro","Auro","TOR",2019,2000,"FB/WB",8,3,19.716114647336,0.25,0,0.516,-0.100916786714482,-0.516096623293894,18,15.4332816490989,3,2.81772567451263,0.182274325487369,3.33382229780652,0,0.370133099218873,0.0645120779117367,0.156540315250702,-0.0645120779117367,0.010126351415965,277,"TOR",2000,"FB/WB",0.384,0.144,0,0.0247726379181069,-0.00484400576229512,-0.0247726379181069,0.864,0.144,0.135250832376606,0.00874916762339373,0.160023470294713,0,0.0177663887625059,277,190,240,"Auro"
"Mathieu","Deplagne","Mathieu Deplagne","CIN",2019,3100,"FB/WB",23,7,19.514219823442,0.260869565217391,1,2.461,0.0638306819182084,-1.46090104493865,10,20.4693023425985,1,0.847593891906919,0.152406108093081,3.30849493684557,0.0969723195890857,1.41461507424809,0.106995697606028,0.0847593891906919,-0.0635174367364632,0.0152406108093081,254,"CIN",3100,"FB/WB",0.712258064516129,0.216774193548387,0.0309677419354839,0.0762085484884228,0.00197669208520903,-0.0452408065529389,0.309677419354839,0.0309677419354839,0.0262480689106659,0.00471967302481798,0.102456617399089,0.00300301376792007,0.0438074345573601,254,410,252,"Deplagne"
"Kenny","Saief","Kenny Saief","CIN",2019,608,"F",5,2,14.6580203786556,0.2,1,1.593,0.19285183828361,-0.593084964113509,11,13.3218361294055,2,1.69190352134565,0.308096478654346,3.28498848545916,0.402486801796757,1.01223415534175,0.318616992822702,0.153809411031423,-0.118616992822702,0.0280087707867587,1512,"CIN",608,"F",0.789473684210526,0.315789473684211,0.157894736842105,0.251539731175817,0.0304502902553068,-0.0936449943337119,1.73684210526316,0.315789473684211,0.267142661265103,0.0486468124191072,0.518682392440921,0.0635505476521195,0.159826445580276,1512,342,279,"Saief"
"Sergio","Santos","Sergio Santos","PHI",2019,687,"F",21,7,18.5598492696809,0.285714285714286,4,2.81,-0.365256261242994,1.18992625046017,7,22.3237311425727,1,0.470571718925988,0.529428281074012,3.28064546846582,1.26546179568484,1.36391708373225,0.133813035692373,0.0672245312751411,0.0566631547838176,0.0756326115820017,668,"PHI",687,"F",2.93449781659389,0.978165938864629,0.558951965065502,0.392674061071068,-0.0510401762435625,0.166277903994434,0.978165938864629,0.139737991266376,0.065756746749483,0.0739812445168925,0.458430807820551,0.17683308935334,0.190591033534638,668,430,447,"Santos"
"Aaron","Herrera","Aaron Herrera","RSL",2019,2971,"FB/WB",19,5,27.8091703273153,0.315789473684211,0,0.666,-0.344203163603407,-0.666301630917012,27,21.9009315613889,3,2.58522556909092,0.414774430909075,3.25152720000794,0,0.46481471001452,0.035068506890369,0.0957490951515157,-0.035068506890369,0.0153620159595954,86,"RSL",2971,"FB/WB",0.613934702120498,0.161561763715921,0,0.0215297733315494,-0.0111220140376732,-0.0215297733315494,0.872433524065971,0.0969370582295523,0.0835347205091648,0.0134023377203875,0.105064493840714,0,0.01501925687021,86,223,39,"Herrera"
"Shamit","Shome","Shamit Shome","MTL",2019,1743,"CM",8,3,10.9173132207677,0.5,1,2.096,-0.614594598843696,-1.09570254814271,10,18.1465398562431,1,1.08005994502112,-0.0800599450211218,3.17576249316383,1.02631273070352,1.94730597739697,0.261962818517839,0.108005994502112,-0.136962818517839,-0.00800599450211218,119,"MTL",1743,"CM",0.440619621342513,0.165232358003442,0.0550774526678141,0.115425957901148,-0.0338503049277079,-0.0603485052333335,0.550774526678141,0.0550774526678141,0.0594869505003028,-0.00440949783248864,0.17491290840145,0.0565266908476982,0.107252652799833,119,387,331,"Shome"
"Omir","Fernandez","Omir Fernandez","NYRB",2019,650,"CDM",12,6,16.0269970721258,0.25,2,2.071,-0.0170807545763392,-0.070542665461515,9,21.145687059153,1,1.10252478680989,-0.102524786809895,3.17306745227141,0.0998640634301827,1.35855266167576,0.172545222121793,0.122502754089988,-0.00587855545512625,-0.0113916429788772,95,"NYRB",650,"CDM",1.77230769230769,0.886153846153846,0.295384615384615,0.305803224437393,-0.00252269606050548,-0.0104186090527776,1.32923076923077,0.147692307692308,0.162834430051923,-0.0151421223596152,0.468637654489316,0.0147491539835347,0.20064777772442,95,385,358,"Fernandez"
"Fanendo","Adi","Fanendo Adi","CIN",2019,759,"F",20,6,12.8982171375774,0,1,3.037,-1.11049504797029,-2.03741250425221,3,27.3992844196966,0,0.0971814256288076,-0.0971814256288076,3.13459392988102,1.03934567313382,1.73683401657438,0.15187062521261,0.0323938085429359,-0.10187062521261,-0.0323938085429359,1965,"CIN",759,"F",2.5296442687747,0.758893280632411,0.126482213438735,0.384178656664311,-0.140457871680037,-0.257696443225576,0.379446640316206,0,0.0122917218186634,-0.0122917218186634,0.396470378482974,0.131458741265937,0.219678610792017,1965,438,343,"Adi"
"Felipe","Martins","Felipe Martins","VAN, DCU",2019,NA,"CM",12,3,23.3463918732356,0.333333333333333,1,1.735,-0.328384719746629,-0.73495601362219,21,20.4840542184446,0,1.37147067688551,-1.37147067688551,3.1064266905077,1.03803148887151,1.56390699473553,0.144579667801849,0.0653081274707385,-0.0612463344685158,-0.0653081274707385,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356,251,"Martins"
"Michael","Bradley","Michael Bradley","TOR",2019,2544,"CM",22,5,22.6603893359551,0.363636363636364,3,1.883,0.472353325143516,1.11745014518233,25,20.1955488752307,1,1.21791194188976,-0.217911941889762,3.10046179670744,1.28042773291205,1.31427141366015,0.0855704479462579,0.0487164776755905,0.0507931884173785,-0.00871647767559048,6500,"TOR",2544,"CM",0.830188679245283,0.188679245283019,0.113207547169811,0.0710396171629311,0.0178246537790006,0.0421679300068802,0.943396226415094,0.0377358490566038,0.0459589412033872,-0.00822309214678347,0.116998558366318,0.0483180276570585,0.0495951476852888,6500,367,431,"Bradley"
"Gary","Mackay-Steven","Gary Mackay-Steven","NYC",2019,579,"Wing",17,7,16.3789034908328,0.235294117647059,1,2.14,0.0655623466542044,-1.14006159472892,11,20.3796968745883,1,0.959893734931657,0.0401062650683429,3.09995532966058,0.526427964619333,1.29698294402259,0.125885976160525,0.0872630668119688,-0.0670624467487599,0.00364602409712209,NA,"NYC",579,"Wing",2.81865284974093,1.16062176165803,0.16580310880829,0.354828865447282,0.0108704408960339,-0.189025756638992,1.82383419689119,0.16580310880829,0.15915336537727,0.00664974343102059,0.513982230824551,0.087283393097506,0.215043804190273,NA,390,352,"Mackay-Steven"
"Jorge","Villafana","Jorge Villafana","POR",2019,2102,"FB/WB",8,0,27.0616192944745,0.125,0,0.316,-0.315540524050345,-0.315540524050345,31,19.3780436536754,4,2.74274938996934,1.25725061003066,3.05828991401968,0,0.143586664749631,0.0394425655062931,0.0884757867732045,-0.0394425655062931,0.0405564712913116,618,"POR",2102,"FB/WB",0.365366317792578,0,0,0.0144109849233269,-0.0144109849233269,-0.0144109849233269,1.41579448144624,0.182683158896289,0.125263530655117,0.057419628241172,0.139674515578444,0,0.00655771637296125,618,138,115,"Villafana"
"Brandon","Servania","Brandon Servania","FCD",2019,1222,"CDM",27,9,26.041792243537,0.259259259259259,2,2.257,0.19931998527073,-0.257303916738154,14,26.1004538658698,1,0.746482214503278,0.253517785496722,3.00378613124143,1.62370581922443,1.53471032759539,0.0836038487680798,0.0533201581788055,-0.00952977469400569,0.0181084132497659,211,"FCD",1222,"CDM",2.12111292962357,0.707037643207856,0.157119476268412,0.177333204588267,0.0156585258477824,-0.0202137283198549,1.09983633387889,0.0785597381342062,0.0586434472932198,0.0199162908409864,0.235976651881487,0.127557903965258,0.120566441447756,211,399,389,"Servania"
"Daniel","Steres","Daniel Steres","LAG",2019,2806,"CB",20,6,10.9769348703144,0.05,3,2.255,0.903415513432316,0.744820229841743,7,24.8889914757423,0,0.72839899371666,-0.72839899371666,2.98357876387492,1.91493174573631,1.60866160964488,0.112758988507913,0.10405699910238,0.0372410114920872,-0.10405699910238,156,"LAG",2806,"CB",0.684248039914469,0.205274411974341,0.10263720598717,0.0771551168692775,0.0309080147147193,0.0254820891178929,0.239486813970064,0,0.0249202791863148,-0.0249202791863148,0.102075396055592,0.0655144146795031,0.0550361776642582,156,398,414,"Steres"
"Joe","Corona","Joe Corona","LAG",2019,2488,"CM",18,3,23.1572538518314,0.222222222222222,1,1.415,-0.600000083826553,-0.414757793668355,20,20.779514881061,1,1.56515526117788,-0.565155261177884,2.97991305484624,0.754360269487256,1.01060701623201,0.0785976552037975,0.0782577630588942,-0.0230420996482419,-0.0282577630588942,550,"LAG",2488,"CM",0.694533762057878,0.115755627009646,0.0385852090032154,0.0545887251576214,-0.0231511286363943,-0.016003516154406,0.771704180064309,0.0385852090032154,0.0603918428750309,-0.0218066338718155,0.114980568032652,0.0291071486618877,0.038994482941428,550,325,291,"Corona"
"Yohan","Croizet","Yohan Croizet","SKC",2019,1183,"FB/WB",24,12,26.7420365940541,0.208333333333333,3,1.607,0.230283526133467,1.39284572108905,14,19.7386303232372,1,1.35667778849384,-0.356677788493838,2.96383206740479,1.59751007081013,0.765596173915075,0.0669647616212895,0.0969055563209884,0.0580352383787104,-0.025476984892417,730,"SKC",1183,"FB/WB",1.94759087066779,0.973795435333897,0.243448858833474,0.130419958390069,0.018687420548447,0.113028900443406,1.13609467455621,0.0811496196111581,0.110093886471182,-0.0289442668600241,0.240513844861251,0.129637334571236,0.0621278382889663,730,344,425,"Croizet"
"Bastian","Schweinsteiger","Bastian Schweinsteiger","CHI",2019,2870,"CB",24,4,21.6198636595009,0.333333333333333,1,1.142,-0.00904825927376329,-0.141533856141159,17,21.2320718095316,3,1.81088234078831,1.18911765921169,2.95241619692947,1.64297333265318,0.820727908227511,0.0475639106725483,0.106522490634607,-0.00589724400588163,0.0699480976006874,5600,"CHI",2870,"CB",0.802787456445993,0.133797909407666,0.0334494773519164,0.0381837108674395,-0.000302659543652013,-0.0047342335155231,0.568641114982578,0.100348432055749,0.060573067845184,0.0397753642105651,0.0987567787126235,0.0549565992803852,0.0274529195783418,5600,294,268,"Schweinsteiger"
"Michael","Murillo","Michael Murillo","NYRB",2019,1847,"FB/WB",12,3,22.5577247053744,0.5,1,0.61,0.0756497706183048,0.38960127168451,18,17.5493967877058,3,2.33989603605866,0.660103963941337,2.95029476437415,0.0926569367304985,0.36799486389453,0.0508665606929575,0.129994224225481,0.0324667726403758,0.0366724424411854,114,"NYRB",1847,"FB/WB",0.623714131023281,0.15592853275582,0.0519761775852734,0.031726192700751,0.00393198591194221,0.0202499848845224,0.935571196534921,0.15592853275582,0.121618851901262,0.0343096808545579,0.153345044602013,0.00481595339801183,0.0191269663962506,114,211,315,"Murillo"
"Patrick","Mullins","Patrick Mullins","CLB, TOR",2019,613,"F",15,4,15.5807980925779,0.266666666666667,2,2.201,-0.279550025764646,-0.201017436889971,7,20.2986768024129,0,0.742399866517996,-0.742399866517996,2.94341730340797,1.63173138092121,1.4771236174628,0.146734495792665,0.106057123788285,-0.0134011624593314,-0.106057123788285,260,"CLB, TOR",613,"F",2.34910277324633,0.626427406199021,0.313213703099511,0.344694410997451,-0.0437794493856542,-0.03148070789794,1.09624796084829,0,0.116264905686342,-0.116264905686342,0.460959316683793,0.255540314141005,0.231327679080634,260,393,400,"Mullins"
